hash,block,timestamp,from,to,amount_usd,datetime
0xaff80f723fcd72155c370ab2313e9112ad5c6a328d52c8c4a0b7df67ce67b0bb,12911993,1770636284,0xcbcf1743f050e451d7ae45b6e88fc92869376610,0x49048044d57e1c92a77f79988d21fa8faf74e97e,1321976.814706095,2026-02-09 03:24:44
0x74d597adf3023a2b4831de26270b3ac8ef5bcb46d7a3ad0e8e4a8fac42447be9,12757272,1770326841,0x5b5da009e9f95ee2c289917d8792dee7c35f04c7,0x23055618898e202386e6c13955a58d3c68200bfb,241218.0174850844,2026-02-05 13:27:21
0x68faf14ea121fb29d815d2692d824d7142093d984d3f6c6b185af3a6dfd94f2a,13307575,1771427448,0x171ef4d24f5c5592b089b2e80be98bfaae49cb9a,0x23055618898e202386e6c13955a58d3c68200bfb,1301934.52911565,2026-02-18 07:10:48
0x39a75b591ff2dbf4ec8d8c40b5a48d9253ca349ec7f278acf713643d7f51e8cc,10312492,1765437281,0x19f8897913e72fac7e981191932f708bc918f229,0x23055618898e202386e6c13955a58d3c68200bfb,395709.33657848265,2025-12-10 23:14:41
0x75d49a8af83c3cc0e77b6c32ffc2ce0ba9ced191b67317614235fc250cbc53a2,13090587,1770993471,0xd7bfdff6ccfd495bcb05d079de566559f6960726,0x5bc7fa173747c9a4bc4b5da430763afb6c849563,519036.20499059814,2026-02-13 06:37:51
0xf690ab3d3e7a2cac36a3ce7ff83784e826860b3ceb9b034340720ae240cf1f76,10778439,1766369176,0xb9aa8895324df9003003f8bca3b6fd4e5de281cd,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,387216.91542916204,2025-12-21 18:06:16
0x7165deb3ec0d4ab2af1af1eda6872c0260df198b38d97a339e8d8eed4e2596c3,13835605,1772483508,0xbd9ad2c7bfb7a5d743103880de91e645ad9636ff,0x23055618898e202386e6c13955a58d3c68200bfb,112665.31668395847,2026-03-02 12:31:48
0x9b204fc8269ca4c6b0e4ddd9e39670298e98a6bfa790fac4c0532e241b5e1a18,13099143,1771010583,0xb9aa8895324df9003003f8bca3b6fd4e5de281cd,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,298168.98348456615,2026-02-13 11:23:03
0x1a88eb74362f64e510552383fcb634f2f8715b976cbcec6f0960e3b8bdf45e5f,11777988,1768368273,0x3159ed215c2df403e85bb0374ee573f2c56be248,0x23055618898e202386e6c13955a58d3c68200bfb,1240191.8874551498,2026-01-13 21:24:33
0x69ccfbf59b7b0832b4e5874af30b2832261ac63cb4b03e162242dbcdd5acd0ca,10144188,1765100673,0x095e0a115223eafde41e62c1f6056f769de4ebaf,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,728789.7567068273,2025-12-07 01:44:33
0x9c4cd7780054762bfb15166e7b834900f60f457d97c2e284b08215c1abffe1c9,10459275,1765730848,0xceff318e6fa89f1a20fb20db4133b30bd7503d99,0x49048044d57e1c92a77f79988d21fa8faf74e97e,732040.0361664621,2025-12-14 08:47:28
0xd5c3f1d3d476122ef0c8dc1bdda1cd1f57bd8bf84cc94d16d66d72b205445ae1,12741348,1770294994,0x0f73cd92a1c50c61543d9c6ae0bd405b2df1de0a,0x8b100638cd5fc7cfff91fac3f58cd36f8112bcb0,1220236.0149488586,2026-02-05 04:36:34
0x8404fd67cb518d0af2f88ba52172c7ac09b8e6ba7adcc7a50576911c63c1287a,12617049,1770046396,0x68eda2dfaca5f3c75fb93b166d479c1f428a7d6c,0x23055618898e202386e6c13955a58d3c68200bfb,837930.724776264,2026-02-02 07:33:16
0x6fa6b8d72f109d39a09da1c288c657acd661e1e982932e2b565bf1de986879ac,11006867,1766826031,0x19f8897913e72fac7e981191932f708bc918f229,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,619878.0132809791,2025-12-27 01:00:31
0x420483ea096eb45f92314e3ded83b4e42044ed1514e44bb480c6446f53f2d92a,10363134,1765538566,0x4be5e176c0268a340c176504ad15d988f100ae89,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,131369.68640924737,2025-12-12 03:22:46
0x4d6c7a586d465b52f98dc92fbf2f1fe20dc78c81c555f9e8513f934dd953313c,13848641,1772509579,0x55cd9277a6eb23779a65410889686f26ee0b312f,0x23055618898e202386e6c13955a58d3c68200bfb,625120.9501360069,2026-03-02 19:46:19
0xcdbc0b4e3d7eca268c88c9f7bf75d0ab72034c671e0b2a1dca2642989480e2d9,12898421,1770609140,0xdfb1e29253bfcff3c2c66741d4d9927c10550c1e,0x1a44076050125825900e736c501f859c50fe728c,1400314.7279027952,2026-02-08 19:52:20
0xc8efb90f8ea706fc9f449ae732cf25b1750dbdbd7346f2af27d8b0b795be2b9c,10640200,1766092697,0x9d02c49b3c72f6192461cdf7f1587311a9085476,0x23055618898e202386e6c13955a58d3c68200bfb,581766.3305768971,2025-12-18 13:18:17
0xae9437adc5d800093dcc182a1d5af8aa25a992dfdfce17dc236f572e6aa2662a,10149041,1765110380,0xd33a487e06349e37e8112c7dbe9b11dc4d1344b1,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,323973.91740832105,2025-12-07 04:26:20
0x583de85486b42c02426ba9cfe0d63354a80b5e50d0cb067cbf1b1c27cd512a19,12279791,1769371879,0x5af817af80896a717ddd8a345dba23c4e563b0c6,0x3154cf16ccdb4c6d922629664174b904d80f2c35,816740.4745248803,2026-01-25 12:11:19
0x8b342fd31a8d4378ea14d219b96fb7b8155c93d24d99e4e31ae8f89b9dc65972,11964526,1768741349,0x0c410cfdd7504d12d55b7b649aee2eb18cc93f19,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,165027.1405542199,2026-01-18 05:02:29
0x3f152cb5cdc1971d812674c85f9af1fd6735425de8964e8a13709769b2da7175,10506602,1765825502,0x0c410cfdd7504d12d55b7b649aee2eb18cc93f19,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,2316560.2975331186,2025-12-15 11:05:02
0x03079b70d7d67bc4424d18a05fb3058e4329200fb7152739e3525940265b5923,12820383,1770453064,0x55cd9277a6eb23779a65410889686f26ee0b312f,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,760364.5955527095,2026-02-07 00:31:04
0xd56a085b34748ba07f1e289ab3403311c2a524833bda879e433fdac341abbc8e,13707705,1772227707,0xa55ee668536e3bdcc32d26c98b71bc39752fa811,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,132766.64276725418,2026-02-27 13:28:27
0x6d663c0255f812a07eeef5d40f06960edad34a630a1cb2d9e73bbd31f696c903,11693093,1768198484,0x284deb48007a9d18038441ae290bdd74fd23528e,0x1a44076050125825900e736c501f859c50fe728c,1836966.2232404905,2026-01-11 22:14:44
0xd87330ceb188708ceb225629e726407ba60b8dcf51816ddba7db76121c029f4c,13292812,1771397922,0x422ca24d621da5af5bb557b841cec7aa0231642b,0xc0e73e1d347b5f003220485a10754aedbe94db05,258569.07080809362,2026-02-17 22:58:42
0xcf90702028319dd4a6b5fb9ca7d8f63f174fe5c691e5e986eb71c78124f652e8,10109105,1765030507,0x0c410cfdd7504d12d55b7b649aee2eb18cc93f19,0x23055618898e202386e6c13955a58d3c68200bfb,1180550.593147415,2025-12-06 06:15:07
0x76c5b6722d2f8a57b91eabe70dde408a6fa1bbb19c0304fdc13869c39531e669,11182757,1767177812,0x806217c43b4a15ed5752e3462c20c1be2b2c9389,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,1746920.7422168707,2025-12-31 02:43:32
0x546e9dafe0548204826e6bd9881948409635558712618a1b8b1eba6648cd4d41,13129057,1771070412,0x155b0120ca5fcabf99c03f395b6f63585efbb84b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,356920.2550001739,2026-02-14 04:00:12
0x05854a72baa24cb45f609afc9dbbd95d1e26d6d33bd142d8ed3c3ffddd1d65c3,12685207,1770182712,0x0e1d5d1e5e0e4891335c8f5aaf212c3b074c8210,0x1a44076050125825900e736c501f859c50fe728c,880425.1446495882,2026-02-03 21:25:12
0x4e98d143f4ed35b6aa1c50bc0434ae5abf741c9e59da1ed70cebe64504acc6b8,13751949,1772316196,0x5b5da009e9f95ee2c289917d8792dee7c35f04c7,0x4200000000000000000000000000000000000010,2823813.035531235,2026-02-28 14:03:16
0x840214c499bd15a0ad5a6bb13316b13143c6ec328706b9f7a29f510f38719c3a,10150794,1765113886,0x8942257f2a1cb32506f5aad784d3908a73805c8b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1395288.452578653,2025-12-07 05:24:46
0x9b9c6385d5fccb65db49f9a78ddf1823cc5f4109333c020604a231bf8e6a7faf,11702392,1768217082,0x8a29e61aca9e8adeaf2d9f69aac2e1164ea77c03,0x9d02c49b3c72f6192461cdf7f1587311a9085476,212077.2567582386,2026-01-12 03:24:42
0xb87c828159bca7b423c6f89dc93b4eff89af1f7eb03f353374d172cd8494255d,11250054,1767312406,0xb9aa8895324df9003003f8bca3b6fd4e5de281cd,0x3154cf16ccdb4c6d922629664174b904d80f2c35,6866538.280959522,2026-01-01 16:06:46
0x66f16b6251775190ad6b353a1c09b6b62618587eda3a8105f44e865c9201c182,12799087,1770410472,0x0f73cd92a1c50c61543d9c6ae0bd405b2df1de0a,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,663486.8312193418,2026-02-06 12:41:12
0xfe6c7137f024f048ee1f6a397bef28f4e8b9861f31725d8b8d1d9b143e87f7ff,12821376,1770455050,0x55cd9277a6eb23779a65410889686f26ee0b312f,0x23055618898e202386e6c13955a58d3c68200bfb,1151616.7487704493,2026-02-07 01:04:10
0x7db0a257295f04253363ec85b252a530148a99ee31178f2200be0a6dc9f488c3,10658488,1766129274,0xf4e566be1fad5f8a8ee75229ad5e5c6c6e0a97a8,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,1143081.5034626878,2025-12-18 23:27:54
0x6103486f4f6eb8a0428b252d151475ec8e8cd4aec93e9e7d7d36ca85b8638908,13540952,1771894202,0xc0c818c9818c89b5092e7fc89b373032c32a37fa,0x49048044d57e1c92a77f79988d21fa8faf74e97e,2359977.654975252,2026-02-23 16:50:02
0x6086a729b585923cee3fadd1dfd66f9e2631fcd94a615b689cc8d83233ef24c0,12678090,1770168478,0x7cfaab87e977354d67573c18cdbd52b014aeb3f0,0x0e1d5d1e5e0e4891335c8f5aaf212c3b074c8210,340799.58343008114,2026-02-03 17:27:58
0xe64d9919c2f86da8548d910dda813c1c4fba4a81caff3f9154760c596a460657,13599217,1772010731,0x8be51e1e8bdc3751ea9737b967f87b32748e2a1d,0x23055618898e202386e6c13955a58d3c68200bfb,533874.5603454197,2026-02-25 01:12:11
0xac0a2512cdb86747d6b5ca956a5af4de954e79ce118bf08878f22f89cfe0916b,13180955,1771174207,0x5bc7fa173747c9a4bc4b5da430763afb6c849563,0x3154cf16ccdb4c6d922629664174b904d80f2c35,449785.20880566374,2026-02-15 08:50:07
0x65f5aee70f009598addb5b69cc3609128ea25cf8dbd448683efcaf6ccd1316f7,11886599,1768585496,0x171ef4d24f5c5592b089b2e80be98bfaae49cb9a,0x4200000000000000000000000000000000000010,300137.84715538623,2026-01-16 09:44:56
0x89bf0a415d2849b712258ff4526c90cae323dd2a66a7b64d2fae1e2ea251089b,13023077,1770858451,0x487159415c60a65b573251e06327f0ae63dbad47,0xa090e606e30bd747d4e6245a1517ebe430f0057e,3351259.854877942,2026-02-11 17:07:31
0xe72ae6d5ee8095fbddc8353dff6b79ed0bc7fed64c5bf0bb3df3da387483ec91,10854798,1766521894,0x48de8c386aa63373383f253a556b9854a193f987,0x23055618898e202386e6c13955a58d3c68200bfb,1053614.2454407508,2025-12-23 12:31:34
0x7d82658f93f7c9fd6415e24129fb65f306ed28be4499e4022cc06c7ad4600feb,13582975,1771978248,0x155b0120ca5fcabf99c03f395b6f63585efbb84b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1241469.0804331314,2026-02-24 16:10:48
0x7f270ff5e9134f38179ef944f6995ee0cfd410004a4bef1fd29a6b10fa0c10c6,11669488,1768151273,0x9d02c49b3c72f6192461cdf7f1587311a9085476,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,927490.4970170187,2026-01-11 09:07:53
0xe68ce876ab75dd38f7cd18fe45a6a64301e652c50e237b1ae36c0db5f2bca49f,11092337,1766996971,0x9f406a3fba356cafb75523e5b9c252fd08df65d8,0x23055618898e202386e6c13955a58d3c68200bfb,147616.8184033458,2025-12-29 00:29:31
0x0e04497e9c5915314405369952ad972d1db0ab50ec3eab890249d2a751686db2,13573611,1771959519,0x7aea888b47706dd28e432d3ee0acd7d134f9f323,0x23055618898e202386e6c13955a58d3c68200bfb,798252.5569478172,2026-02-24 10:58:39
0x2de2fc2b9db6c941733a1c842c33d3f73ec60aef6174a088e76f851c3a96a636,11071932,1766956162,0x8b100638cd5fc7cfff91fac3f58cd36f8112bcb0,0xa090e606e30bd747d4e6245a1517ebe430f0057e,827882.9682775446,2025-12-28 13:09:22
0x5ba12426123b9bbed532f5f3ded0c8a396eb8c95e691b07a68931eebe8d88b71,12805451,1770423199,0xa6ec4c0931678ab7c899ce079a0fea8bb4ff883a,0x4200000000000000000000000000000000000010,1131639.1142341974,2026-02-06 16:13:19
0x132950e4ba5b243c1aa3b742aa24980949a034dd6e1bb87aa4fdc154f8ca3542,11444230,1767700757,0x48de8c386aa63373383f253a556b9854a193f987,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,857740.010077433,2026-01-06 03:59:17
0xed34983cdb8872ae335308bbb6f0521c25ca1088fff82a0414aa7ee17783775d,11721412,1768255121,0x9d02c49b3c72f6192461cdf7f1587311a9085476,0x1a44076050125825900e736c501f859c50fe728c,4823915.459939431,2026-01-12 13:58:41
0xf5790a41f56af93694d7f112ccea467505f39657b482b95b3fb44573b42e5efd,13451782,1771715862,0x4be5e176c0268a340c176504ad15d988f100ae89,0x487159415c60a65b573251e06327f0ae63dbad47,155439.83442709493,2026-02-21 15:17:42
0x5f7db2e17e1b44f600b7d9ba682879f08ed7cca12f966913c9d344f0ced9ff3a,12806004,1770424305,0x7f8bd0670cc98d1584d7c93aa75b53f4fee2f476,0xe46daf32dc92933bf0fa88cf2e63ed7c50b0bf6d,896061.9979381629,2026-02-06 16:31:45
0x10565f1a9625f981a4c5826c42e4ffd1baa79ffdb68f0b93934daf9c217b03de,12010755,1768833807,0x5af817af80896a717ddd8a345dba23c4e563b0c6,0x8b100638cd5fc7cfff91fac3f58cd36f8112bcb0,609756.3596361959,2026-01-19 06:43:27
0x8273f1a63e889de2400c3b37264c1471985b5225706081e0061812f017466fbd,10932953,1766678204,0x22f4ad0ea3b59aa8ab64dda77947373c11a4c2c0,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,291594.57930632913,2025-12-25 07:56:44
0xab7d6214614ffeba863de71e2a725c8c8eabe89337b805215b37dc18e1249d01,11708148,1768228594,0x8942257f2a1cb32506f5aad784d3908a73805c8b,0xfa2245bf1a589786f0f963e82b886e592c9ab45d,176668.06991379926,2026-01-12 06:36:34
0x91f4f6f30a71002780d35fa1bbd30ab6df3d4992465bbe039e0065b63e92716a,12193999,1769200295,0x0f73cd92a1c50c61543d9c6ae0bd405b2df1de0a,0x7f8bd0670cc98d1584d7c93aa75b53f4fee2f476,140167.52157646502,2026-01-23 12:31:35
0xbc4235272910dcbf55fba3a1ff1a6f26bec9fbd12671221af59974f287f852eb,11306080,1767424457,0x46fd21cf1fb311c2d116d8fd03287668e0f0763e,0x23055618898e202386e6c13955a58d3c68200bfb,1843973.9424823301,2026-01-02 23:14:17
0x6ca93a11b5ba95da176539f3fdeaf1f0daa954c09d482962efa60edad530eed8,12457864,1769728026,0xcf83a816799e5268c8d1c6e27a7ddbec2fce355f,0x49048044d57e1c92a77f79988d21fa8faf74e97e,1480335.2948652103,2026-01-29 15:07:06
0x21f8c8aaafadf45d488520baf310dea27b52641195f128ef925e37c00a299022,11480176,1767772650,0x4be5e176c0268a340c176504ad15d988f100ae89,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1411827.599460219,2026-01-06 23:57:30
0x75d42811e5093304794effd30affad42f87e57f34fdbef84b4857b9adb2040e2,11270158,1767352614,0x19f8897913e72fac7e981191932f708bc918f229,0x1a44076050125825900e736c501f859c50fe728c,919506.9907878027,2026-01-02 03:16:54
0x74e8e9f3662940d89c14f3ff7e31c4e5b0799b49229025c201fccc3d2b4cfdab,12963311,1770738919,0x8b100638cd5fc7cfff91fac3f58cd36f8112bcb0,0x49048044d57e1c92a77f79988d21fa8faf74e97e,470608.3940173308,2026-02-10 07:55:19
0xf7088efcf9c7339203d9f8aa2af3cccf6510325e566896f6241290eb42bec696,12509105,1769830508,0x33c8c42d9939e9ab092d266b466ee0b1399b6e82,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,179553.10880312315,2026-01-30 19:35:08
0xa4454dc0e8e153fab3f5766bd9b2b5a253bba3230478ec9967f86c39ef834e4e,11898092,1768608482,0xfa5ffbe4f82881305bec6c2438bd0ed6f83ecd2b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,357743.98147358827,2026-01-16 16:08:02
0x47f594a5a89f5aa4386275c5708b965b3d0914e02c670f24adbc3fb9f6f1c257,10482524,1765777346,0x45ede9396c0d0b9bf68406a8a46aa4bb919da1d3,0x23055618898e202386e6c13955a58d3c68200bfb,908139.555498908,2025-12-14 21:42:26
0xcb3a2094824a9500b7d4be813246aa4886407a58768c9da4d49509111766a71a,13090607,1770993512,0x9d02c49b3c72f6192461cdf7f1587311a9085476,0x23055618898e202386e6c13955a58d3c68200bfb,1745508.6197953243,2026-02-13 06:38:32
0xcfb0157da45ba7cf7f77f754703267b1c15df88528aaf80df3d979ae31a0385b,12320006,1769452309,0x9cadc66d31d2b84a1819cefe843b590e8fbf9fd1,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,795131.9230455016,2026-01-26 10:31:49
0xfdda93f2173609a1dcc9edc2584b8cddb66d1d6db7739d2ca1abd449718c1397,11809905,1768432108,0x9bd82e6f95756d132b6ff65463f08c92aa8c5bce,0x7f8bd0670cc98d1584d7c93aa75b53f4fee2f476,100000.0,2026-01-14 15:08:28
0x8e5e58f8fd9e983a9df6fd05e388fb5f959ad8ecded38711f20e65f83e146985,12273137,1769358571,0x33d791ee6dc1d39d3300cdd10e24fcf13b19f333,0x1a44076050125825900e736c501f859c50fe728c,2014009.2322138378,2026-01-25 08:29:31
0xffa62db127a93eb50fe097930ddb5ba1783aca4d1b28fff064f64e14a3551674,11694811,1768201919,0x48de8c386aa63373383f253a556b9854a193f987,0x4200000000000000000000000000000000000010,1892191.8249391739,2026-01-11 23:11:59
0xc42c01e6fa59136710ddab83b8d64946ee09cbd97ae4323de27dd46996137c7f,10268696,1765349689,0xd3b42b98847df091bef342180a713b7bce27edff,0x4200000000000000000000000000000000000010,1289689.441343836,2025-12-09 22:54:49
0xda0b768e608f4050d8c02dd8e083686c1b96efe08b4e0474fbde6c16826bfa99,11268680,1767349657,0x8d9d917844305557c6858ae37a66543f4db64ed3,0x23055618898e202386e6c13955a58d3c68200bfb,999848.983955882,2026-01-02 02:27:37
0x50942102e8662e9ea64061714ba269a96c5c5221bc1b21ed709c93d02586c6e8,12206184,1769224666,0x60985c7674e0dbec80deaeeb4cf0c5f7bd9ab870,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1121675.9315683944,2026-01-23 19:17:46
0x030085a25013764bc1c8b74392841cb0b3913b20d5ccdd8fee50e9dcb2fea582,11594663,1768001623,0x8a29e61aca9e8adeaf2d9f69aac2e1164ea77c03,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,1008422.7487102167,2026-01-09 15:33:43
0x644b6953bb23ac92a004efc3732df54def7ac934ab6e08bbea60ca6de6f4e671,10285402,1765383102,0xc5a6ac1231b391ac13528804f62603cc9cfa6d54,0x3154cf16ccdb4c6d922629664174b904d80f2c35,1168955.0647514402,2025-12-10 08:11:42
0x86ab1461f85cdd32bcc85cf87e2606874fdf609c0f996064090d65e0f398b7fb,12176936,1769166170,0x6e256a5245d220a8487d35dc57f9895ec765603b,0x49048044d57e1c92a77f79988d21fa8faf74e97e,614076.1379760589,2026-01-23 03:02:50
0x1d25654f834c7adb2cba6d39f728c84192b1e00a446e340bfa765e5f6db6dde3,11817338,1768446974,0x0c410cfdd7504d12d55b7b649aee2eb18cc93f19,0x3154cf16ccdb4c6d922629664174b904d80f2c35,3332438.901652368,2026-01-14 19:16:14
0x81c93683e3935101349b3dee57909aef9b40dae382c0376aefd3bf1404ecf975,11945055,1768702407,0x6758a2374a7f2d8a1b49199d05dd0ac5365f478f,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,763210.6459911999,2026-01-17 18:13:27
0x079c66e3248b1bf9d2a516c66632227c3663f6fc92f3ab2a0d6fc0f5e3b88c09,12039568,1768891434,0x46fd21cf1fb311c2d116d8fd03287668e0f0763e,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,219502.41562118134,2026-01-19 22:43:54
0x681900353ff632e6f207df59dae5d82e7796b41a81ee14edf196b76f94400399,13881016,1772574330,0x7f8bd0670cc98d1584d7c93aa75b53f4fee2f476,0xceff318e6fa89f1a20fb20db4133b30bd7503d99,100000.0,2026-03-03 13:45:30
0xd2585b1ebf2618f43ddf5215b80383e78ef8f8ede254d15fe7d9e412ef13d2c0,10664134,1766140565,0xfa5ffbe4f82881305bec6c2438bd0ed6f83ecd2b,0x23055618898e202386e6c13955a58d3c68200bfb,466068.8454904048,2025-12-19 02:36:05
0xb18a297b59d1d70f6bb880abef60b2c167383d63cafffb9fb7f15db8fb298e8c,12180291,1769172880,0x93d911a974a997bbacd5df760842a928b3a2c35b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,1229002.887699871,2026-01-23 04:54:40
0x1d6ef1615cbc3393c38265eed60a72c6504976c24e409820e843019e695d2e26,10075908,1764964114,0x460a3a49e01d91704ad7aaead979f35dd7c865ae,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,542434.0596938798,2025-12-05 11:48:34
0xa17daaadf544023d6caabb7f6b3debc3a981389f0e4c1c35d3d29eb495a00dd6,12347312,1769506922,0x1a1caf80dfd1cf198635d7cc50d8f1414b74ffd1,0x4200000000000000000000000000000000000010,1847480.741537996,2026-01-27 01:42:02
0xe2000bc3784557638dfa70d9662a778236cb34ca2b4ce4e8ae6f462f225e510f,10721092,1766254482,0x19f8897913e72fac7e981191932f708bc918f229,0x23055618898e202386e6c13955a58d3c68200bfb,438433.60862770677,2025-12-20 10:14:42
0x588dd18323ffdc8063b13f25659d9ff777297fa1b61ac1452c3f45f094926b88,13637458,1772087214,0x6e256a5245d220a8487d35dc57f9895ec765603b,0xa090e606e30bd747d4e6245a1517ebe430f0057e,1432185.0553908914,2026-02-25 22:26:54
0x96e8f8da61b5488a09bd6230ecfd3433c7993284001b2670c6b5141a5c1cedb1,11914761,1768641819,0x155b0120ca5fcabf99c03f395b6f63585efbb84b,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,548077.1654213087,2026-01-17 01:23:39
0x0b2809b655c9c08e93ace3611177fc7872d0d77e9f5f96f726bb74e795022092,12233933,1769280163,0x171ef4d24f5c5592b089b2e80be98bfaae49cb9a,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,984236.7124797408,2026-01-24 10:42:43
0x6173f92933d636d5faa66b021732e3bb9153086dca1a9e0189529e1b643031ba,10640159,1766092615,0xc5a6ac1231b391ac13528804f62603cc9cfa6d54,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,659692.3936646311,2025-12-18 13:16:55
0x449b50682ffbfeb76e81f29490855386622f33307ec1bc0a3b3a38742f81676d,10738318,1766288934,0x667d73a4b59d971c084f566f9a704396e4529d95,0x23055618898e202386e6c13955a58d3c68200bfb,577481.728082079,2025-12-20 19:48:54
0xcc8aa309cd1e6e50bf540918207d2418f8b175938f9f770c470667cd5ef8a4cc,11110540,1767033378,0x184002cd8dd3cd8e4908615a41cb2824bc3896e9,0x23055618898e202386e6c13955a58d3c68200bfb,6385418.08433127,2025-12-29 10:36:18
0x7f95bd39e358bd2b02b66514f06a7e681f3ed2197c8bc06dbbd0b8ca6c61b79c,10582388,1765977074,0xfa2245bf1a589786f0f963e82b886e592c9ab45d,0xa090e606e30bd747d4e6245a1517ebe430f0057e,261019.50795213482,2025-12-17 05:11:14
0x4ab7a2677873db02a7782fb9ada7e05dbaeb16199f8e615c8d2081ef532629af,11736584,1768285466,0x2dd53d0f61addb670a9eea3aee4b6d2caa643ef6,0x3154cf16ccdb4c6d922629664174b904d80f2c35,1271512.6051310208,2026-01-12 22:24:26
0xf751cb926da6316d237dc1f99be996e9ae791aa38b7c6a87b7381a6542e2f71e,13855650,1772523598,0xc0c818c9818c89b5092e7fc89b373032c32a37fa,0xa090e606e30bd747d4e6245a1517ebe430f0057e,681552.0906100261,2026-03-02 23:39:58
0x27c3bdc737be0ac00109b90e3277335a9da68a65b974be8ab21fae8801fa083e,13392188,1771596673,0x4be5e176c0268a340c176504ad15d988f100ae89,0x4200000000000000000000000000000000000010,1993001.4940466988,2026-02-20 06:11:13
0x08969509127f671a2ddaed5e833ab0cf769f7fa56f587303bd90f91b3e5d50f3,13457517,1771727331,0x7f8bd0670cc98d1584d7c93aa75b53f4fee2f476,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,469453.15995440335,2026-02-21 18:28:51
0x2403aa05d2ef0fcf0e9268924b8a939c6ae8f3f266df8531e3ddea2b32fa8a77,11604051,1768020400,0x8a29e61aca9e8adeaf2d9f69aac2e1164ea77c03,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,2308486.9429618386,2026-01-09 20:46:40
0xf17cfe16cafcb58a1cbef21d272a573956f59ba685fa2bd4a7c0d39449c1b162,10279197,1765370692,0x68eda2dfaca5f3c75fb93b166d479c1f428a7d6c,0x4200000000000000000000000000000000000010,593176.8079467631,2025-12-10 04:44:52
0x7cfa8a2f1feb68c16e251e6d6f46408859b15a194062e20d6c36c64e129e5c94,12377390,1769567078,0x0e1d5d1e5e0e4891335c8f5aaf212c3b074c8210,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,104745.17716333726,2026-01-27 18:24:38
0xdaf49f7cab2240524b441be137dc34d30158d701a4d9a5993e9c7f9d8f7ce3b5,10425332,1765662962,0x0f55610f79700a01cce1c12a78dcf4eb3aa5b50d,0x49048044d57e1c92a77f79988d21fa8faf74e97e,1305914.9925064747,2025-12-13 13:56:02
0x5ce85013f441ecd7ffe404f1b036c4304ce382b4c0835406330f95f281da08c0,12453124,1769718546,0xf4d41f11aef63f21c637d6ad057ec4f08b707c53,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,310548.0648200445,2026-01-29 12:29:06
0x82135839e4e830d7ca9659fd6c0d7ebdeb42f5dd781615e726c482afd98ed296,13092502,1770997302,0x0f73cd92a1c50c61543d9c6ae0bd405b2df1de0a,0x23055618898e202386e6c13955a58d3c68200bfb,1222824.5739912577,2026-02-13 07:41:42
0x216a8a967c9280996375c05a5a83e766897e1af190b2ae2031236c4294d0b2e0,11101644,1767015586,0xa2974db9425e4fc8da781c0ea8bf31a3ff3399c8,0xa238dd80c259a72e81d7e4664a9801593f98d1c5,1390785.7292977767,2025-12-29 05:39:46
